X,Y,Z
0.705384,0.0493252,0.707107
0.717587,0.0501785,0.694659
0.729572,0.0510166,0.681999
0.741334,0.0518391,0.669131
0.752871,0.0526458,0.65606
0.764178,0.0534365,0.642788
0.775252,0.0542109,0.629321
0.786091,0.0549688,0.615662
0.79669,0.0557099,0.601816
0.807046,0.0564341,0.587786
0.817156,0.0571411,0.573577
0.827018,0.0578307,0.559194
0.836627,0.0585026,0.54464
0.845982,0.0591568,0.52992
0.855079,0.0597929,0.515039
0.863915,0.0604108,0.500001
0.872489,0.0610103,0.48481
0.880796,0.0615912,0.469472
0.888836,0.0621534,0.453991
0.896604,0.0626966,0.438372
0.9041,0.0632208,0.422619
0.91132,0.0637256,0.406738
0.918262,0.0642111,0.390732
0.924925,0.064677,0.374608
0.931306,0.0651232,0.358369
0.937403,0.0655496,0.342021
0.943215,0.065956,0.325569
0.948739,0.0663423,0.309018
0.953975,0.0667084,0.292373
0.95892,0.0670541,0.275638
0.963573,0.0673795,0.25882
0.967932,0.0676843,0.241923
0.971996,0.0679685,0.224952
0.975765,0.0682321,0.207913
0.979236,0.0684748,0.19081
0.982409,0.0686966,0.173649
0.985282,0.0688976,0.156436
0.987856,0.0690775,0.139174
0.990128,0.0692365,0.121871
0.992099,0.0693743,0.10453
0.993768,0.069491,0.087157
0.995134,0.0695865,0.0697577
0.996197,0.0696608,0.0523372
0.996956,0.0697139,0.0349008
0.997412,0.0697458,0.0174537
0.997564,0.0697564,1.32679e-006
-0.996195,-0.0871557,1.32679e-006
-0.996043,-0.0871424,0.0174537
-0.995588,-0.0871026,0.0349008
-0.994829,-0.0870362,0.0523372
-0.993768,-0.0869434,0.0697577
-0.992404,-0.086824,0.087157
-0.990737,-0.0866782,0.10453
-0.988769,-0.086506,0.121871
-0.9865,-0.0863075,0.139174
-0.98393,-0.0860826,0.156436
-0.98106,-0.0858316,0.173649
-0.977892,-0.0855544,0.19081
-0.974425,-0.0852511,0.207913
-0.970662,-0.0849219,0.224952
-0.966603,-0.0845667,0.241923
-0.96225,-0.0841859,0.25882
-0.957604,-0.0837794,0.275638
-0.952665,-0.0833474,0.292373
-0.947437,-0.0828899,0.309018
-0.94192,-0.0824073,0.325569
-0.936116,-0.0818995,0.342021
-0.930028,-0.0813668,0.358369
-0.923655,-0.0808093,0.374608
-0.917002,-0.0802272,0.390732
-0.910069,-0.0796206,0.406738
-0.902859,-0.0789898,0.422619
-0.895373,-0.078335,0.438372
-0.887616,-0.0776562,0.453991
-0.879587,-0.0769539,0.469472
-0.871291,-0.076228,0.48481
-0.862729,-0.075479,0.500001
-0.853905,-0.074707,0.515039
-0.844821,-0.0739122,0.52992
-0.835479,-0.0730949,0.54464
-0.825882,-0.0722553,0.559194
-0.816034,-0.0713937,0.573577
-0.805938,-0.0705104,0.587786
-0.795596,-0.0696056,0.601816
-0.785012,-0.0686796,0.615662
-0.774188,-0.0677326,0.629321
-0.763129,-0.0667651,0.642788
-0.751837,-0.0657772,0.65606
-0.740316,-0.0647692,0.669131
-0.72857,-0.0637416,0.681999
-0.716602,-0.0626945,0.694659
-0.704416,-0.0616283,0.707107
-0.692015,-0.0605434,0.71934
-0.679403,-0.05944,0.731354
-0.666584,-0.0583185,0.743145
-0.653562,-0.0571792,0.75471
-0.640341,-0.0560225,0.766045
-0.626925,-0.0548488,0.777146
-0.613318,-0.0536583,0.788011
-0.599525,-0.0524516,0.798636
-0.585548,-0.0512288,0.809017
-0.571393,-0.0499904,0.819152
-0.557065,-0.0487368,0.829038
-0.542566,-0.0474683,0.838671
-0.527902,-0.0461854,0.848048
-0.513078,-0.0448885,0.857168
-0.498097,-0.0435778,0.866026
-0.482964,-0.0422539,0.87462
-0.467685,-0.0409171,0.882948
-0.452263,-0.0395678,0.891007
-0.436703,-0.0382065,0.898794
-0.42101,-0.0368335,0.906308
-0.405189,-0.0354494,0.913546
-0.389244,-0.0340544,0.920505
-0.373181,-0.0326491,0.927184
-0.357004,-0.0312338,0.933581
-0.340718,-0.029809,0.939693
-0.324329,-0.0283751,0.945519
-0.307841,-0.0269326,0.951057
-0.291259,-0.0254818,0.956305
-0.274588,-0.0240233,0.961262
-0.257834,-0.0225575,0.965926
-0.241001,-0.0210848,0.970296
-0.224095,-0.0196057,0.97437
-0.20712,-0.0181207,0.978148
-0.190083,-0.0166301,0.981627
-0.172987,-0.0151344,0.984808
-0.155839,-0.0136341,0.987688
-0.138643,-0.0121297,0.990268
-0.121405,-0.0106216,0.992546
-0.104131,-0.00911024,0.994522
-0.086824,-0.00759611,0.996195
-0.069491,-0.00607967,0.997564
-0.0521368,-0.00456137,0.99863
-0.0347667,-0.00304169,0.999391
-0.017386,-0.00152107,0.999848
3.26269e-015,2.85449e-016,1
0.017386,0.00152107,0.999848
0.0347667,0.00304169,0.999391
0.0521368,0.00456137,0.99863
0.069491,0.00607967,0.997564
0.086824,0.00759611,0.996195
0.104131,0.00911024,0.994522
0.121405,0.0106216,0.992546
0.138643,0.0121297,0.990268
0.155839,0.0136341,0.987688
0.172987,0.0151344,0.984808
0.190083,0.0166301,0.981627
0.20712,0.0181207,0.978148
0.224095,0.0196057,0.97437
0.241001,0.0210848,0.970296
0.257834,0.0225575,0.965926
0.274588,0.0240233,0.961262
0.291259,0.0254818,0.956305
0.307841,0.0269326,0.951057
0.324329,0.0283751,0.945519
0.340718,0.029809,0.939693
0.357004,0.0312338,0.933581
0.373181,0.0326491,0.927184
0.389244,0.0340544,0.920505
0.405189,0.0354494,0.913546
0.42101,0.0368335,0.906308
0.436703,0.0382065,0.898794
0.452263,0.0395678,0.891007
0.467685,0.0409171,0.882948
0.482964,0.0422539,0.87462
0.498097,0.0435778,0.866026
0.513078,0.0448885,0.857168
0.527902,0.0461854,0.848048
0.542566,0.0474683,0.838671
0.557065,0.0487368,0.829038
0.571393,0.0499904,0.819152
0.585548,0.0512288,0.809017
0.599525,0.0524516,0.798636
0.613318,0.0536583,0.788011
0.626925,0.0548488,0.777146
0.640341,0.0560225,0.766045
0.653562,0.0571792,0.75471
0.666584,0.0583185,0.743145
0.679403,0.05944,0.731354
0.692015,0.0605434,0.71934
0.704416,0.0616283,0.707107
0.716602,0.0626945,0.694659
0.72857,0.0637416,0.681999
0.740316,0.0647692,0.669131
0.751837,0.0657772,0.65606
0.763129,0.0667651,0.642788
0.774188,0.0677326,0.629321
0.785012,0.0686796,0.615662
0.795596,0.0696056,0.601816
0.805938,0.0705104,0.587786
0.816034,0.0713937,0.573577
0.825882,0.0722553,0.559194
0.835479,0.0730949,0.54464
0.844821,0.0739122,0.52992
0.853905,0.074707,0.515039
0.862729,0.075479,0.500001
0.871291,0.076228,0.48481
0.879587,0.0769539,0.469472
0.887616,0.0776562,0.453991
0.895373,0.078335,0.438372
0.902859,0.0789898,0.422619
0.910069,0.0796206,0.406738
0.917002,0.0802272,0.390732
0.923655,0.0808093,0.374608
0.930028,0.0813668,0.358369
0.936116,0.0818995,0.342021
0.94192,0.0824073,0.325569
0.947437,0.0828899,0.309018
0.952665,0.0833474,0.292373
0.957604,0.0837794,0.275638
0.96225,0.0841859,0.25882
0.966603,0.0845667,0.241923
0.970662,0.0849219,0.224952
0.974425,0.0852511,0.207913
0.977892,0.0855544,0.19081
0.98106,0.0858316,0.173649
0.98393,0.0860826,0.156436
0.9865,0.0863075,0.139174
0.988769,0.086506,0.121871
0.990737,0.0866782,0.10453
0.992404,0.086824,0.087157
0.993768,0.0869434,0.0697577
0.994829,0.0870362,0.0523372
0.995588,0.0871026,0.0349008
0.996043,0.0871424,0.0174537
0.996195,0.0871557,1.32679e-006
-0.994522,-0.104528,1.32679e-006
-0.99437,-0.104512,0.0174537
-0.993916,-0.104465,0.0349008
-0.993159,-0.104385,0.0523372
-0.992099,-0.104274,0.0697577
-0.990737,-0.104131,0.087157
-0.989074,-0.103956,0.10453
-0.987109,-0.103749,0.121871
-0.984843,-0.103511,0.139174
-0.982278,-0.103241,0.156436
-0.979413,-0.10294,0.173649
-0.97625,-0.102608,0.19081
-0.972789,-0.102244,0.207913
-0.969032,-0.101849,0.224952
-0.96498,-0.101423,0.241923
-0.960634,-0.100967,0.25882
-0.955996,-0.100479,0.275638
-0.951066,-0.0999609,0.292373
-0.945846,-0.0994124,0.309018
-0.940339,-0.0988335,0.325569
-0.934545,-0.0982245,0.342021
-0.928466,-0.0975856,0.358369
-0.922104,-0.096917,0.374608
-0.915462,-0.0962188,0.390732
-0.908541,-0.0954914,0.406738
-0.901343,-0.0947348,0.422619
-0.89387,-0.0939494,0.438372
-0.886125,-0.0931354,0.453991
-0.87811,-0.092293,0.469472
-0.869828,-0.0914225,0.48481
-0.861281,-0.0905242,0.500001
-0.852471,-0.0895983,0.515039
-0.843402,-0.088645,0.52992
-0.834076,-0.0876648,0.54464
-0.824496,-0.0866579,0.559194
-0.814664,-0.0856246,0.573577
-0.804585,-0.0845652,0.587786
-0.79426,-0.08348,0.601816
-0.783693,-0.0823694,0.615662
-0.772888,-0.0812338,0.629321
-0.761848,-0.0800733,0.642788
-0.750575,-0.0788885,0.65606
-0.739073,-0.0776797,0.669131
-0.727347,-0.0764472,0.681999
-0.715399,-0.0751914,0.694659
-0.703233,-0.0739127,0.707107
-0.690853,-0.0726115,0.71934
-0.678262,-0.0712881,0.731354
-0.665465,-0.0699431,0.743145
-0.652465,-0.0685767,0.75471
-0.639266,-0.0671895,0.766045
-0.625872,-0.0657818,0.777146
-0.612288,-0.064354,0.788011
-0.598518,-0.0629067,0.798636
-0.584565,-0.0614402,0.809017
-0.570434,-0.059955,0.819152
-0.556129,-0.0584515,0.829038
-0.541655,-0.0569302,0.838671
-0.527016,-0.0553916,0.848048
-0.512216,-0.0538361,0.857168
-0.497261,-0.0522641,0.866026
-0.482153,-0.0506763,0.87462
-0.466899,-0.0490731,0.882948
-0.451503,-0.0474549,0.891007
-0.435969,-0.0458222,0.898794
-0.420303,-0.0441756,0.906308
-0.404508,-0.0425155,0.913546
-0.38859,-0.0408425,0.920505
-0.372554,-0.039157,0.927184
-0.356404,-0.0374596,0.933581
-0.340146,-0.0357508,0.939693
-0.323784,-0.0340311,0.945519
-0.307324,-0.032301,0.951057
-0.29077,-0.0305611,0.956305
-0.274127,-0.0288119,0.961262
-0.257401,-0.0270539,0.965926
-0.240596,-0.0252877,0.970296
-0.223719,-0.0235137,0.97437
-0.206773,-0.0217327,0.978148
-0.189764,-0.0199449,0.981627
-0.172697,-0.0181511,0.984808
-0.155577,-0.0163518,0.987688
-0.138411,-0.0145475,0.990268
-0.121202,-0.0127388,0.992546
-0.103956,-0.0109262,0.994522
-0.0866782,-0.00911024,0.996195
-0.0693743,-0.00729152,0.997564
-0.0520492,-0.00547059,0.99863
-0.0347083,-0.00364798,0.999391
-0.0173568,-0.00182427,0.999848
3.25722e-015,3.42347e-016,1
0.0173568,0.00182427,0.999848
0.0347083,0.00364798,0.999391
0.0520492,0.00547059,0.99863
0.0693743,0.00729152,0.997564
0.0866782,0.00911024,0.996195
0.103956,0.0109262,0.994522
0.121202,0.0127388,0.992546
0.138411,0.0145475,0.990268
0.155577,0.0163518,0.987688
0.172697,0.0181511,0.984808
0.189764,0.0199449,0.981627
0.206773,0.0217327,0.978148
0.223719,0.0235137,0.97437
0.240596,0.0252877,0.970296
0.257401,0.0270539,0.965926
0.274127,0.0288119,0.961262
0.29077,0.0305611,0.956305
0.307324,0.032301,0.951057
0.323784,0.0340311,0.945519
0.340146,0.0357508,0.939693
0.356404,0.0374596,0.933581
0.372554,0.039157,0.927184
0.38859,0.0408425,0.920505
0.404508,0.0425155,0.913546
0.420303,0.0441756,0.906308
0.435969,0.0458222,0.898794
0.451503,0.0474549,0.891007
0.466899,0.0490731,0.882948
0.482153,0.0506763,0.87462
0.497261,0.0522641,0.866026
0.512216,0.0538361,0.857168
0.527016,0.0553916,0.848048
0.541655,0.0569302,0.838671
0.556129,0.0584515,0.829038
0.570434,0.059955,0.819152
0.584565,0.0614402,0.809017
0.598518,0.0629067,0.798636
0.612288,0.064354,0.788011
0.625872,0.0657818,0.777146
0.639266,0.0671895,0.766045
0.652465,0.0685767,0.75471
0.665465,0.0699431,0.743145
0.678262,0.0712881,0.731354
0.690853,0.0726115,0.71934
0.703233,0.0739127,0.707107
0.715399,0.0751914,0.694659
0.727347,0.0764472,0.681999
0.739073,0.0776797,0.669131
0.750575,0.0788885,0.65606
0.761848,0.0800733,0.642788
0.772888,0.0812338,0.629321
0.783693,0.0823694,0.615662
0.79426,0.08348,0.601816
0.804585,0.0845652,0.587786
0.814664,0.0856246,0.573577
0.824496,0.0866579,0.559194
0.834076,0.0876648,0.54464
0.843402,0.088645,0.52992
0.852471,0.0895983,0.515039
0.861281,0.0905242,0.500001
0.869828,0.0914225,0.48481
0.87811,0.092293,0.469472
0.886125,0.0931354,0.453991
0.89387,0.0939494,0.438372
0.901343,0.0947348,0.422619
0.908541,0.0954914,0.406738
0.915462,0.0962188,0.390732
0.922104,0.096917,0.374608
0.928466,0.0975856,0.358369
0.934545,0.0982245,0.342021
0.940339,0.0988335,0.325569
0.945846,0.0994124,0.309018
0.951066,0.0999609,0.292373
0.955996,0.100479,0.275638
0.960634,0.100967,0.25882
0.96498,0.101423,0.241923
0.969032,0.101849,0.224952
0.972789,0.102244,0.207913
0.97625,0.102608,0.19081
0.979413,0.10294,0.173649
0.982278,0.103241,0.156436
0.984843,0.103511,0.139174
0.987109,0.103749,0.121871
0.989074,0.103956,0.10453
0.990737,0.104131,0.087157
0.992099,0.104274,0.0697577
0.993159,0.104385,0.0523372
0.993916,0.104465,0.0349008
0.99437,0.104512,0.0174537
0.994522,0.104528,1.32679e-006
-0.992546,-0.121869,1.32679e-006
-0.992395,-0.121851,0.0174537
-0.991941,-0.121795,0.0349008
-0.991186,-0.121702,0.0523372
-0.990128,-0.121572,0.0697577
-0.988769,-0.121405,0.087157
-0.987109,-0.121202,0.10453
-0.985148,-0.120961,0.121871
-0.982887,-0.120683,0.139174
-0.980326,-0.120369,0.156436
-0.977467,-0.120018,0.173649
-0.97431,-0.11963,0.19081
-0.970856,-0.119206,0.207913
-0.967107,-0.118746,0.224952
-0.963063,-0.118249,0.241923
-0.958726,-0.117717,0.25882
-0.954096,-0.117148,0.275638
-0.949176,-0.116544,0.292373
-0.943967,-0.115904,0.309018
-0.93847,-0.11523,0.325569
-0.932688,-0.11452,0.342021
-0.926621,-0.113775,0.358369
-0.920272,-0.112995,0.374608
-0.913643,-0.112181,0.390732
-0.906736,-0.111333,0.406738
-0.899552,-0.110451,0.422619
-0.892094,-0.109535,0.438372
-0.884365,-0.108586,0.453991
-0.876366,-0.107604,0.469472
-0.8681,-0.106589,0.48481
-0.85957,-0.105542,0.500001
-0.850778,-0.104462,0.515039
-0.841726,-0.103351,0.52992
-0.832419,-0.102208,0.54464
-0.822858,-0.101034,0.559194
-0.813046,-0.0998294,0.573577
-0.802986,-0.0985942,0.587786
-0.792682,-0.097329,0.601816
-0.782137,-0.0960342,0.615662
-0.771353,-0.0947101,0.629321
-0.760334,-0.0933572,0.642788
-0.749084,-0.0919758,0.65606
-0.737605,-0.0905664,0.669131
-0.725902,-0.0891295,0.681999
-0.713977,-0.0876653,0.694659
-0.701836,-0.0861745,0.707107
-0.68948,-0.0846574,0.71934
-0.676914,-0.0831146,0.731354
-0.664143,-0.0815464,0.743145
-0.651168,-0.0799534,0.75471
-0.637996,-0.078336,0.766045
-0.624629,-0.0766947,0.777146
-0.611072,-0.0750301,0.788011
-0.597329,-0.0733427,0.798636
-0.583404,-0.0716329,0.809017
-0.569301,-0.0699013,0.819152
-0.555024,-0.0681484,0.829038
-0.540579,-0.0663747,0.838671
-0.525969,-0.0645808,0.848048
-0.511199,-0.0627673,0.857168
-0.496273,-0.0609346,0.866026
-0.481196,-0.0590833,0.87462
-0.465972,-0.0572141,0.882948
-0.450606,-0.0553274,0.891007
-0.435103,-0.0534239,0.898794
-0.419468,-0.0515041,0.906308
-0.403705,-0.0495686,0.913546
-0.387818,-0.0476181,0.920505
-0.371814,-0.045653,0.927184
-0.355696,-0.043674,0.933581
-0.339471,-0.0416817,0.939693
-0.323141,-0.0396767,0.945519
-0.306713,-0.0376596,0.951057
-0.290192,-0.0356311,0.956305
-0.273583,-0.0335917,0.961262
-0.25689,-0.0315421,0.965926
-0.240118,-0.0294828,0.970296
-0.223274,-0.0274146,0.97437
-0.206362,-0.025338,0.978148
-0.189387,-0.0232537,0.981627
-0.172354,-0.0211624,0.984808
-0.155268,-0.0190645,0.987688
-0.138136,-0.0169609,0.990268
-0.120961,-0.0148521,0.992546
-0.103749,-0.0127388,0.994522
-0.086506,-0.0106216,0.996195
-0.0692365,-0.00850116,0.997564
-0.0519458,-0.00637814,0.99863
-0.0346393,-0.00425317,0.999391
-0.0173223,-0.00212691,0.999848
3.25075e-015,3.99141e-016,1
0.0173223,0.00212691,0.999848
0.0346393,0.00425317,0.999391
0.0519458,0.00637814,0.99863
0.0692365,0.00850116,0.997564
0.086506,0.0106216,0.996195
0.103749,0.0127388,0.994522
0.120961,0.0148521,0.992546
0.138136,0.0169609,0.990268
0.155268,0.0190645,0.987688
0.172354,0.0211624,0.984808
0.189387,0.0232537,0.981627
0.206362,0.025338,0.978148
0.223274,0.0274146,0.97437
0.240118,0.0294828,0.970296
0.25689,0.0315421,0.965926
0.273583,0.0335917,0.961262
0.290192,0.0356311,0.956305
0.306713,0.0376596,0.951057
0.323141,0.0396767,0.945519
0.339471,0.0416817,0.939693
0.355696,0.043674,0.933581
0.371814,0.045653,0.927184
0.387818,0.0476181,0.920505
0.403705,0.0495686,0.913546
0.419468,0.0515041,0.906308
0.435103,0.0534239,0.898794
0.450606,0.0553274,0.891007
0.465972,0.0572141,0.882948
0.481196,0.0590833,0.87462
0.496273,0.0609346,0.866026
0.511199,0.0627673,0.857168
0.525969,0.0645808,0.848048
0.540579,0.0663747,0.838671
0.555024,0.0681484,0.829038
0.569301,0.0699013,0.819152
0.583404,0.0716329,0.809017
0.597329,0.0733427,0.798636
0.611072,0.0750301,0.788011
0.624629,0.0766947,0.777146
0.637996,0.078336,0.766045
0.651168,0.0799534,0.75471
0.664143,0.0815464,0.743145
0.676914,0.0831146,0.731354
0.68948,0.0846574,0.71934
0.701836,0.0861745,0.707107
0.713977,0.0876653,0.694659
0.725902,0.0891295,0.681999
0.737605,0.0905664,0.669131
0.749084,0.0919758,0.65606
0.760334,0.0933572,0.642788
0.771353,0.0947101,0.629321
0.782137,0.0960342,0.615662
0.792682,0.097329,0.601816
0.802986,0.0985942,0.587786
0.813046,0.0998294,0.573577
0.822858,0.101034,0.559194
0.832419,0.102208,0.54464
0.841726,0.103351,0.52992
0.850778,0.104462,0.515039
0.85957,0.105542,0.500001
0.8681,0.106589,0.48481
0.876366,0.107604,0.469472
0.884365,0.108586,0.453991
0.892094,0.109535,0.438372
0.899552,0.110451,0.422619
0.906736,0.111333,0.406738
0.913643,0.112181,0.390732
0.920272,0.112995,0.374608
0.926621,0.113775,0.358369
0.932688,0.11452,0.342021
0.93847,0.11523,0.325569
0.943967,0.115904,0.309018
0.949176,0.116544,0.292373
0.954096,0.117148,0.275638
0.958726,0.117717,0.25882
0.963063,0.118249,0.241923
0.967107,0.118746,0.224952
0.970856,0.119206,0.207913
0.97431,0.11963,0.19081
0.977467,0.120018,0.173649
0.980326,0.120369,0.156436
0.982887,0.120683,0.139174
0.985148,0.120961,0.121871
0.987109,0.121202,0.10453
0.988769,0.121405,0.087157
0.990128,0.121572,0.0697577
0.991186,0.121702,0.0523372
0.991941,0.121795,0.0349008
0.992395,0.121851,0.0174537
0.992546,0.121869,1.32679e-006
-0.990268,-0.139173,1.32679e-006
-0.990117,-0.139152,0.0174537
-0.989665,-0.139088,0.0349008
-0.988911,-0.138982,0.0523372
-0.987856,-0.138834,0.0697577
-0.9865,-0.138643,0.087157
-0.984843,-0.138411,0.10453
-0.982887,-0.138136,0.121871
-0.980631,-0.137819,0.139174
-0.978076,-0.13746,0.156436
-0.975223,-0.137059,0.173649
-0.972074,-0.136616,0.19081
-0.968628,-0.136132,0.207913
-0.964887,-0.135606,0.224952
-0.960853,-0.135039,0.241923
-0.956525,-0.134431,0.25882
-0.951906,-0.133782,0.275638
-0.946998,-0.133092,0.292373
-0.941801,-0.132361,0.309018
-0.936317,-0.131591,0.325569
-0.930547,-0.13078,0.342021
-0.924495,-0.129929,0.358369
-0.91816,-0.129039,0.374608
-0.911546,-0.128109,0.390732
-0.904655,-0.127141,0.406738
-0.897487,-0.126134,0.422619
-0.890047,-0.125088,0.438372
-0.882335,-0.124004,0.453991
-0.874354,-0.122882,0.469472
-0.866108,-0.121723,0.48481
-0.857597,-0.120527,0.500001
-0.848825,-0.119294,0.515039
-0.839795,-0.118025,0.52992
-0.830508,-0.11672,0.54464
-0.820969,-0.11538,0.559194
-0.81118,-0.114004,0.573577
-0.801143,-0.112593,0.587786
-0.790863,-0.111148,0.601816
-0.780341,-0.10967,0.615662
-0.769582,-0.108158,0.629321
-0.758589,-0.106613,0.642788
-0.747364,-0.105035,0.65606
-0.735912,-0.103426,0.669131
-0.724236,-0.101785,0.681999
-0.712339,-0.100113,0.694659
-0.700225,-0.0984101,0.707107
-0.687898,-0.0966776,0.71934
-0.675361,-0.0949157,0.731354
-0.662618,-0.0931248,0.743145
-0.649674,-0.0913056,0.75471
-0.636532,-0.0894586,0.766045
-0.623195,-0.0875843,0.777146
-0.609669,-0.0856834,0.788011
-0.595958,-0.0837563,0.798636
-0.582065,-0.0818038,0.809017
-0.567994,-0.0798263,0.819152
-0.55375,-0.0778245,0.829038
-0.539338,-0.075799,0.838671
-0.524762,-0.0737504,0.848048
-0.510025,-0.0716793,0.857168
-0.495134,-0.0695864,0.866026
-0.480091,-0.0674723,0.87462
-0.464902,-0.0653377,0.882948
-0.449572,-0.0631832,0.891007
-0.434105,-0.0610094,0.898794
-0.418505,-0.058817,0.906308
-0.402778,-0.0566067,0.913546
-0.386928,-0.0543792,0.920505
-0.370961,-0.0521351,0.927184
-0.35488,-0.0498751,0.933581
-0.338691,-0.0475999,0.939693
-0.322399,-0.0453103,0.945519
-0.306009,-0.0430068,0.951057
-0.289526,-0.0406902,0.956305
-0.272955,-0.0383612,0.961262
-0.2563,-0.0360206,0.965926
-0.239567,-0.033669,0.970296
-0.222762,-0.0313071,0.97437
-0.205888,-0.0289357,0.978148
-0.188952,-0.0265554,0.981627
-0.171958,-0.0241671,0.984808
-0.154912,-0.0217714,0.987688
-0.137819,-0.0193691,0.990268
-0.120683,-0.0169609,0.992546
-0.103511,-0.0145475,0.994522
-0.0863075,-0.0121297,0.996195
-0.0690776,-0.00970821,0.997564
-0.0518266,-0.00728375,0.99863
-0.0345598,-0.00485706,0.999391
-0.0172825,-0.0024289,0.999848
3.24328e-015,4.55814e-016,1
0.0172825,0.0024289,0.999848
0.0345598,0.00485706,0.999391
0.0518266,0.00728375,0.99863
0.0690776,0.00970821,0.997564
0.0863075,0.0121297,0.996195
0.103511,0.0145475,0.994522
0.120683,0.0169609,0.992546
0.137819,0.0193691,0.990268
0.154912,0.0217714,0.987688
0.171958,0.0241671,0.984808
0.188952,0.0265554,0.981627
0.205888,0.0289357,0.978148
0.222762,0.0313071,0.97437
0.239567,0.033669,0.970296
0.2563,0.0360206,0.965926
0.272955,0.0383612,0.961262
0.289526,0.0406902,0.956305
0.306009,0.0430068,0.951057
0.322399,0.0453103,0.945519
0.338691,0.0475999,0.939693
0.35488,0.0498751,0.933581
0.370961,0.0521351,0.927184
0.386928,0.0543792,0.920505
0.402778,0.0566067,0.913546
0.418505,0.058817,0.906308
0.434105,0.0610094,0.898794
0.449572,0.0631832,0.891007
0.464902,0.0653377,0.882948
0.480091,0.0674723,0.87462
0.495134,0.0695864,0.866026
0.510025,0.0716793,0.857168
0.524762,0.0737504,0.848048
0.539338,0.075799,0.838671
0.55375,0.0778245,0.829038
0.567994,0.0798263,0.819152
0.582065,0.0818038,0.809017
0.595958,0.0837563,0.798636
0.609669,0.0856834,0.788011
0.623195,0.0875843,0.777146
0.636532,0.0894586,0.766045
0.649674,0.0913056,0.75471
0.662618,0.0931248,0.743145
0.675361,0.0949157,0.731354
0.687898,0.0966776,0.71934
0.700225,0.0984101,0.707107
0.712339,0.100113,0.694659
0.724236,0.101785,0.681999
0.735912,0.103426,0.669131
0.747364,0.105035,0.65606
0.758589,0.106613,0.642788
0.769582,0.108158,0.629321
0.780341,0.10967,0.615662
0.790863,0.111148,0.601816
0.801143,0.112593,0.587786
0.81118,0.114004,0.573577
0.820969,0.11538,0.559194
0.830508,0.11672,0.54464
0.839795,0.118025,0.52992
0.848825,0.119294,0.515039
0.857597,0.120527,0.500001
0.866108,0.121723,0.48481
0.874354,0.122882,0.469472
0.882335,0.124004,0.453991
0.890047,0.125088,0.438372
0.897487,0.126134,0.422619
0.904655,0.127141,0.406738
0.911546,0.128109,0.390732
0.91816,0.129039,0.374608
0.924495,0.129929,0.358369
0.930547,0.13078,0.342021
0.936317,0.131591,0.325569
0.941801,0.132361,0.309018
0.946998,0.133092,0.292373
